1649297259,26973294,27008163,535,34334,34334,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:07:34.733231300 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297275,26973294,27042497,35404,34334,34334,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:07:50.981854700 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297291,26973294,27076831,104607,34334,34334,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:08:07.248361900 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297308,26973294,27110674,208144,34334,33843,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:08:23.518045800 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297324,26973294,27145008,345524,34334,33843,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:08:39.801353 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297340,26973294,27179342,517238,34334,33843,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:08:56.060512300 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297357,26973294,27213676,723286,34334,33843,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:09:12.344535300 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297373,26973294,27248010,963668,34334,33843,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:09:28.602151500 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297389,26973294,27282344,1238384,34334,33843,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:09:44.866700100 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297405,26973294,27319621,1547434,37277,33843,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:10:01.126507400 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297422,26973294,27356407,1893761,37277,33843,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:10:17.379548500 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297438,26973294,27393684,2276874,37277,33843,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:10:33.644914500 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297454,26973294,27430961,2697264,37277,33843,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:10:49.908017300 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297470,26973294,27468238,3154931,37277,33843,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:11:06.178955400 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297487,26973294,27499629,3649875,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:11:22.450609500 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297503,26973294,27536906,4176210,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:11:38.700446700 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297519,26973294,27573692,4739822,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:11:54.967401100 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297535,26973294,27605083,5340220,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:12:11.231933100 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297552,26973294,27639417,5972009,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:12:27.476309300 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297568,26973294,27676203,6638132,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:12:43.743275900 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297584,26973294,27710537,7341041,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:13:00.028309500 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297601,26973294,27741928,8078284,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:13:16.298803300 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297617,26973294,27776262,8846918,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:13:32.561644400 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297633,26973294,27810596,9649886,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:13:48.863645100 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297649,26973294,27844930,10487188,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:14:05.105610800 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297666,26973294,27879264,11358824,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:14:21.365834800 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297682,26973294,27913598,12264794,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:14:37.676807800 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297698,26973294,27947932,13205098,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:14:53.964113300 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297714,26973294,27979323,14179736,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:15:10.231985900 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297731,26973294,28013657,15185765,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:15:26.501892700 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297747,26973294,28047991,16226128,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:15:42.770818900 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
timestamp,starting_souls,souls_this_run,app_yield_total,best_run,worst_run,app_startup,current_run_end_utc,current_run_start_utc,walk_one,walk_two,turn_angle
1649297763,26973294,28082325,17300825,37277,31391,2022-04-07 02:06:51.900506800 UTC,2022-04-07 02:15:59.084012 UTC,2022-04-07 02:06:51.900506500 UTC,108,64,90
